Gun,Chip,Bib,City,State,Age,Gender
10501,9994,6322,Austin,TX,43,F
10252,9997,4404,Austin,TX,48,M
10353,10003,1730,Austin,TX,38,F
10442,10011,7619,Austin,TX,26,F
10322,10012,5078,Lago Vista,TX,49,M
10299,10013,7621,Round Rock,TX,42,M
10394,10020,1522,Austin,TX,42,F
10292,10021,2974,Pflugerville,TX,55,F
10228,10024,1691,Austin,TX,43,F
10351,10029,371,Round Rock,TX,48,M
10244,10030,852,Wimberley,TX,44,F
10230,10030,4936,Georgetown,TX,48,F
10424,10031,6353,Austin,TX,49,M
10452,10031,2182,Cedar Park,TX,39,M
10263,10032,2810,Port Isabel,TX,60,F
10460,10033,266,Austin,TX,42,M
10823,10033,1948,Austin,TX,30,M
10564,10045,2005,College Station,TX,53,F
10330,10045,437,Houston,TX,13,F
10333,10046,5784,Houston,TX,22,F
10564,10046,1991,College Station,TX,57,F
10434,10047,4060,Austin,TX,33,F
10516,10048,6656,Austin,TX,24,M
10435,10049,1971,Leander,TX,38,F
10355,10050,3794,Austin,TX,38,F
10355,10050,3143,Austin,TX,42,F
10308,10051,733,Austin,TX,38,F
10545,10051,5192,Littleton,CO,67,F
10553,10052,7669,Austin,TX,28,F
10490,10053,2158,Pflugerville,TX,28,M
10513,10053,272,Austin,TX,35,F
10481,10054,1937,Pflugerville,TX,40,M
10513,10054,3184,Austin,TX,27,F
10425,10055,1929,Austin,TX,36,F
10388,10055,402,Austin,TX,39,F
10182,10058,4715,San Antonio,TX,47,F
10465,10060,1575,Buda,TX,60,F
10570,10061,1706,Austin,TX,34,F
10422,10062,4153,Pflugerville,TX,28,M
10421,10062,4154,Pflugerville,TX,28,M
10571,10062,1799,Robstown,TX,27,F
10548,10063,3516,Austin,TX,32,F
10583,10064,4188,Austin,TX,30,F
10204,10067,6022,San Antonio,TX,55,M
10269,10069,3481,San Antonio,TX,59,F
10326,10071,4403,Austin,TX,38,F
10417,10073,6641,Austin,TX,39,F
10950,10073,6325,Austin,TX,25,M
10542,10074,3447,Austin,TX,51,F
10488,10075,259,Richardson,TX,68,F
10120,10080,5397,Austin,TX,64,M
10469,10080,6074,Leander,TX,46,F
10579,10090,5513,Georgetown,TX,51,F
10580,10091,5357,Georgetown,TX,58,M
10595,10095,882,Austin,TX,55,F
10401,10096,307,Cedar Park,TX,60,F
10568,10100,3349,Round Rock,TX,58,F
10338,10100,4732,Buda,TX,51,F
10545,10104,1197,Georgetown,TX,45,F
10391,10113,3275,Salado,TX,42,F
10424,10113,7162,Georgetown,TX,62,F
10528,10128,3857,Cedar Park,TX,34,F
10528,10129,3500,Cedar Park,TX,45,F
10563,10137,5018,Maxwell,TX,60,M
10603,10137,6307,Austin,TX,39,M
10558,10139,4767,Noblesville,IN,39,F
10615,10141,854,Salado,TX,49,F
10580,10145,6330,Austin,TX,15,F
10274,10145,1300,Georgetown,TX,60,F
10581,10147,6143,Austin,TX,47,F
10610,10149,7429,Rochester,NONUS,35,M
10648,10151,7053,Hutto,TX,33,F
10577,10154,224,Cedar Park,TX,25,F
10639,10158,6980,North Little Rock,AR,40,F
10426,10159,5576,Austin,TX,63,F
10579,10161,5602,Austin,TX,48,F
10475,10165,4378,Pflugerville,TX,43,F
10654,10166,1923,Seymour,TX,20,F
10474,10166,916,Austin,TX,54,F
10654,10166,1922,Seymour,TX,55,M
10626,10170,4484,Austin,TX,62,M
10601,10171,2268,Austin,TX,32,F
10506,10171,396,Austin,TX,50,M
10506,10171,395,Austin,TX,47,F
10626,10171,4221,Austin,TX,61,F
10666,10172,5554,San Antonio,TX,49,F
10667,10172,2645,Bryan,TX,58,F
10607,10174,6140,Austin,TX,26,F
10751,10178,1373,Austin,TX,49,M
10489,10182,451,Austin,TX,21,F
10565,10187,2603,Round Rock,TX,43,F
10367,10188,1549,Bastrop,TX,60,F
10510,10189,4689,Round Rock,TX,51,M
10524,10190,2457,Cedar Park,TX,67,F
10565,10193,2656,Altamonte Springs,FL,59,M
10571,10193,2608,Round Rock,TX,48,M
10420,10195,5778,Austin,TX,25,F
10461,10195,1409,Austin,TX,66,F
10455,10214,2406,Austin,TX,21,M
10323,10214,6129,Ofallon,MO,44,F
10535,10215,354,Austin,TX,35,F
10536,10216,355,Cedar Park,TX,51,M
10732,10220,6454,Fort Hood,TX,31,M
10479,10223,629,Austin,TX,34,F
10979,10224,6937,Georgetown,TX,49,F
10748,10227,4479,Austin,TX,43,F
10719,10228,2213,Cedar Park,TX,49,F
10677,10230,329,Round Rock,TX,36,F
10747,10231,1374,Austin,TX,34,F
10751,10232,737,Round Rock,TX,55,M
10747,10232,1359,Austin,TX,35,F
10710,10234,6793,Round Rock,TX,25,F
10540,10238,6901,Cedar Park,TX,43,F
10631,10250,5674,Austin,TX,41,M
10542,10254,7457,Katy,TX,39,M
10766,10257,2416,Round Rock,TX,43,F
10763,10260,676,Bertram,TX,39,F
10738,10261,6929,Mason,OH,21,F
10655,10263,5649,Georgetown,TX,42,F
10655,10263,5650,Georgetown,TX,42,M
10736,10266,152,Cedar Park,TX,37,M
10716,10266,6344,Round Rock,TX,32,F
10707,10267,2073,Austin,TX,27,M
10716,10267,4859,Austin,TX,47,F
10624,10268,359,Austin,TX,41,M
10745,10270,5490,Round Rock,TX,44,F
10662,10272,5691,Austin,TX,42,M
10644,10274,2370,Austin,TX,42,F
10369,10274,6194,Austin,TX,48,F
10369,10274,4303,Austin,TX,46,F
10580,10277,2824,Cedar Park,TX,41,F
10756,10279,6481,Round Rock,TX,48,F
10717,10279,4800,Round Rock,TX,39,F
10717,10280,589,Round Rock,TX,43,M
10326,10280,6819,Austin,TX,37,M
10747,10282,1817,Circleville,OH,77,M
10746,10285,4793,Taylor,TX,57,M
10545,10286,1499,Austin,TX,44,F
10681,10287,3587,Pflugerville,TX,44,F
10449,10292,3045,Austin,TX,51,F
10763,10294,3627,Frisco,TX,45,M
10763,10294,3629,Frisco,TX,49,F
10668,10296,3126,Cedar Park,TX,21,F
10635,10296,2865,Austin,TX,52,F
10635,10296,289,Austin,TX,49,F
10709,10300,2294,Austin,TX,31,F
10650,10301,4935,Katy,TX,44,F
10702,10305,1544,Pflugerville,TX,49,F
10615,10309,2352,New Braunfels,TX,60,F
10730,10310,222,Austin,TX,27,M
10872,10313,6131,San Antonio,TX,50,M
10474,10315,7028,Austin,TX,26,F
10474,10316,3044,Elgin,TX,62,F
10806,10322,3708,Georgetown,TX,56,M
10906,10324,6868,College Station,TX,42,F
10688,10326,7659,Austin,TX,40,M
10781,10338,2861,Buda,TX,26,F
10781,10339,2862,Buda,TX,57,M
10849,10344,6104,Austin,TX,68,F
10734,10346,507,Round Rock,TX,44,F
10733,10347,506,Austin,TX,58,F
10611,10348,2850,Austin,TX,48,F
10498,10349,3145,Elgin,TX,44,F
10761,10351,297,Volente,TX,52,F
10768,10352,5854,Kyle,TX,28,F
10713,10352,6670,Bastrop,TX,37,F
10805,10352,889,Round Rock,TX,38,M
10702,10354,6622,Fair Oaks Ranch,TX,25,F
10368,10368,3255,Austin,TX,48,F
10643,10371,7649,Austin,TX,25,M
10638,10372,4399,Round Rock,TX,37,M
10823,10379,5871,Jarrell,TX,23,F
10795,10384,1073,Giddings,TX,63,F
10678,10396,863,Austin,TX,37,F
10766,10396,2081,Killeen,TX,65,M
10740,10403,397,Round Rock,TX,37,F
11015,10403,1255,Ceder Park,TX,44,M
10740,10403,385,Round Rock,TX,41,F
10857,10404,2191,Austin,TX,54,F
11021,10408,1556,Cedar Park,TX,37,M
10830,10417,4164,Leander,TX,40,F
10776,10419,1241,Austin,TX,41,F
10805,10420,2591,Austin,TX,59,F
10551,10420,1881,Pflugerville,TX,14,M
11247,10422,341,Oklahoma City,OK,35,M
10929,10423,1699,Austin,TX,44,F
10790,10423,6206,Arlington,TX,27,M
10752,10424,7159,Austin,TX,29,M
10769,10427,3429,Austin,TX,46,F
10661,10429,5811,New York,NY,27,F
10732,10432,2003,Austin,TX,26,F
10732,10433,1671,Thousand Oaks,CA,55,F
10832,10434,1548,Pflugerville,TX,50,M
10901,10437,2738,Livingston,TX,59,F
10936,10438,7174,Sugar Land,TX,63,F
10993,10439,4451,San Antonio,TX,53,F
10993,10440,980,Austin,TX,55,F
10803,10450,2173,San Juan,TX,55,F
10939,10453,6288,Bertram,TX,70,M
10966,10454,1920,Manor,TX,36,F
10767,10456,6167,Boerne,TX,49,F
10767,10457,7404,Liberty Hill,TX,37,F
10768,10457,6700,Spicewood,TX,43,F
10808,10458,4665,Winston- Salem,NC,53,F
10637,10458,3899,Houston,TX,18,F
10698,10461,3052,Austin,TX,60,F
10943,10464,6926,Austin,TX,46,F
10971,10465,93,Austin,TX,28,F
10971,10465,92,Austin,TX,29,F
10834,10474,3668,Austin,TX,43,M
10696,10487,952,Round Rock,TX,41,M
10959,10488,7410,Austin,TX,50,F
10853,10488,606,Katy,TX,42,F
10845,10488,4648,Austin,TX,38,M
10565,10493,7208,Cedar Park,TX,42,M
10760,10498,3216,New York,NY,46,F
10892,10500,1457,Austin,TX,57,F
10882,10502,3475,Pflugerville,TX,39,F
10765,10503,921,New York,NY,45,F
10797,10503,5651,Galveston,TX,21,F
11007,10511,7495,Round Rock,TX,49,F
10953,10515,5703,Austin,TX,37,F
10932,10515,7526,Dallas,TX,42,F
10990,10520,4898,Georgetown,TX,37,F
10944,10527,7330,Austin,TX,23,F
10765,10527,6199,Austin,TX,49,M
11008,10540,3826,Cedar Park,TX,55,F
10970,10546,4161,Pflugerville,TX,36,F
11027,10547,538,Austin,TX,20,F
11062,10547,6282,Killeen,TX,35,M
11063,10547,7372,Georgetown,TX,30,M
11026,10548,536,Austin,TX,52,M
10933,10558,1399,Round Rock,TX,54,F
10933,10558,1391,Round Rock,TX,65,F
10935,10559,5782,Round Rock,TX,39,F
11055,10564,5676,Austin,TX,24,F
10936,10565,6085,Pflugerville,TX,50,F
10937,10565,6083,Pflugerville,TX,54,M
10927,10566,1741,Tulsa,OK,60,F
10906,10568,1450,Burnet,TX,45,M
10906,10568,1485,Burnet,TX,36,F
10877,10569,2371,New Braunfels,TX,56,F
11111,10580,2906,Leander,TX,46,F
10736,10581,1295,Round Rock,TX,46,F
11056,10588,4739,Cedar Park,TX,40,F
10973,10598,2398,Bee Cave,TX,44,F
11041,10598,5265,Austin,TX,29,F
10859,10601,2001,Austin,TX,29,M
11092,10608,398,Austin,TX,49,F
10868,10611,6274,Austin,TX,35,F
11301,10616,3448,Marion,IA,58,M
11302,10617,3452,Austin,TX,25,F
11301,10617,3458,Austin,TX,26,M
11069,10618,1757,Austin,TX,42,F
11124,10629,4809,Pflugerville,TX,59,F
11127,10633,1558,Austin,TX,55,F
11056,10642,4347,Dawsonville,GA,47,M
10896,10644,2978,Austin,TX,44,F
11044,10650,2030,Austin,TX,32,M
10989,10656,1315,San Antonio,TX,58,F
11160,10672,524,Cedar Park,TX,35,F
10786,10672,3592,The Hills,TX,70,F
10788,10673,3777,Austin,TX,45,F
11027,10679,5569,Leander,TX,47,F
11027,10680,612,Leander,TX,38,F
11029,10680,604,Leander,TX,38,M
11324,10681,3803,Juneau,AK,68,F
11032,10685,1694,Austin,TX,46,M
10954,10686,3127,Austin,TX,28,F
11032,10686,1693,Carrollton,TX,31,F
11455,10691,3775,San Antonio,TX,57,F
11181,10692,2423,Leander,TX,44,F
11246,10694,56,Austin,TX,35,M
10776,10703,6811,Cedar Park,TX,38,M
10860,10704,6079,Austin,TX,47,F
11123,10709,3799,Austin,TX,28,F
10889,10710,6438,Bastrop,TX,64,F
11041,10711,452,Austin,TX,23,M
11090,10714,6792,Clinton,NC,40,F
11182,10716,4176,Austin,TX,15,F
11182,10718,4177,Austin,TX,24,F
11128,10718,46,Round Rock,TX,38,M
11048,10720,2776,Dallas,TX,52,F
11048,10720,2763,Austin,TX,20,M
10989,10721,1721,Killeen,TX,45,M
11048,10721,2762,Dallas,TX,21,F
11143,10730,1661,Austin,TX,39,M
11075,10730,6200,Austin,TX,31,F
11210,10736,69,Austin,TX,50,F
11063,10736,4380,Cibolo,TX,42,F
11212,10738,849,Fredericksburg,TX,59,F
11155,10742,6706,Mcdade,TX,52,M
11269,10743,6177,Round Rock,TX,50,F
11218,10747,150,Cedar Park,TX,31,M
11226,10752,71,Austin,TX,43,F
11157,10755,7616,Austin,TX,59,F
11183,10755,3310,Austin,TX,36,F
11039,10756,1540,Leander,TX,53,F
11115,10765,4751,Pflugerville,TX,39,F
11252,10771,4735,Santa Fe,TX,46,F
11121,10779,2538,Pearland,TX,38,F
10925,10781,4866,Midland,TX,31,F
11415,10782,2963,Round Rock,TX,37,M
11237,10783,3874,Port Saint Lucie,FL,48,F
11071,10787,1498,Georgetown,TX,38,F
11091,10788,1433,Lafayette,IN,48,F
11312,10791,4337,Austin,TX,41,F
11312,10792,940,Austin,TX,42,F
11127,10796,2986,Austin,TX,42,F
11281,10803,1604,Sterling,VA,47,F
11262,10811,6416,Fort Worth,TX,29,F
11230,10813,7329,Austin,TX,42,F
11127,10814,2106,Round Rock,TX,50,M
11517,10817,5625,Austin,TX,31,M
11103,10822,3080,Austin,TX,21,F
11319,10822,3264,Austin,TX,77,F
11097,10829,3313,Austin,TX,43,F
11576,10837,4206,Driftwood,TX,27,F
11576,10838,5641,Dripping Springs,TX,29,M
11358,10843,2109,Austin,TX,36,M
11173,10846,1434,Round Rock,TX,44,F
11173,10846,1438,Round Rock,TX,47,M
11077,10850,6201,Austin,TX,33,M
11235,10851,6051,Lakeway,TX,57,M
11510,10852,2501,Round Rock,TX,46,M
11423,10861,2266,Austin,TX,45,M
11124,10863,4034,Austin,TX,59,M
11270,10864,5875,Rockwall,TX,61,M
11306,10869,2555,Austin,TX,46,F
11342,10873,3518,De Leon,TX,50,F
11174,10878,1142,Austin,TX,52,F
11311,10882,7027,Pflugerville,TX,46,F
11153,10883,3624,Austin,TX,38,M
11194,10896,134,Austin,TX,77,M
11410,10904,2105,Cedar Park,TX,39,F
11282,10913,7602,Buda,TX,48,F
11376,10920,5496,Austin,TX,61,F
11128,10922,2685,Hartland,VT,28,F
11267,10926,1924,Austin,TX,49,F
11487,10927,6078,San Antonio,TX,50,F
11183,10936,109,Apt 10303,TX,23,M
11003,10940,4085,Pflugerville,TX,63,F
11374,10942,1939,Crystal Lake,IL,68,F
11472,10942,6660,Cary,NC,65,F
11417,10945,4636,San Antonio,TX,50,F
11451,10950,2949,Austin,TX,39,F
11452,10950,4570,Austin,TX,60,F
11371,10950,7594,Austin,TX,40,F
11146,10953,6596,Austin,TX,55,M
11188,10962,1579,Cedar Park,TX,42,F
11290,10966,4719,Austin,TX,42,M
11290,10967,4714,Austin,TX,45,F
11499,10974,814,Hutto,TX,53,F
11190,10976,391,Austin,TX,46,M
11436,10977,3990,Kyle,TX,36,F
11414,10996,2901,Austin,TX,55,M
11468,11002,7278,Austin,TX,46,F
11401,11003,7563,Lockhart,TX,28,F
11341,11005,962,Austin,TX,39,F
11522,11015,3050,Austin,TX,40,F
11534,11016,2168,Minneapolis,MN,65,F
11101,11016,3460,Dripping Springs,TX,39,F
11302,11017,927,Austin,TX,73,M
11357,11025,6799,Pflugerville,TX,43,F
11357,11025,2750,Kyle,TX,47,F
11430,11025,1593,Coppell,TX,45,M
11271,11028,4290,New Braunfels,TX,57,F
11272,11028,4292,New Braunfels,TX,62,M
11286,11030,2500,Cedar Park,TX,46,M
11505,11030,2972,Austin,TX,37,F
11541,11032,2487,Cedar Park,TX,51,F
11447,11036,4942,Austin,TX,40,F
11291,11042,1805,Austin,TX,46,M
11388,11052,2388,Austin,TX,46,F
11852,11052,3887,Austin,TX,59,M
11523,11061,373,Cedar Park,TX,54,F
11564,11062,4260,Austin,TX,31,F
11488,11062,3328,Jamestown,NY,34,F
11489,11062,3335,Savannah,GA,35,F
11067,11067,6073,Austin,TX,40,F
11402,11079,5734,Boerne,TX,58,M
11402,11081,5735,Boerne,TX,54,F
11608,11088,5629,Kyle,TX,31,F
11388,11091,125,Austin,TX,39,F
11528,11102,2077,Austin,TX,61,F
11333,11102,1465,Austin,TX,54,M
11604,11107,5134,Austin,TX,37,F
11603,11108,5133,Austin,TX,51,M
11601,11116,172,Austin,TX,49,M
12455,11117,1689,Austin,TX,30,F
11602,11117,5586,Austin,TX,52,F
11560,11120,2937,Mayer,AZ,39,F
11563,11123,7391,Phoenix,AZ,44,F
11636,11125,7750,Killeen,TX,36,M
11639,11126,6275,Copperas Cove,TX,44,M
11614,11127,5203,Leander,TX,35,F
11438,11150,3813,Austin,TX,54,F
11577,11151,5743,Leander,TX,29,F
11442,11154,910,Austin,TX,51,M
11513,11154,7347,Austin,TX,30,F
11516,11157,1642,Jonestown,TX,47,M
11651,11162,3967,Round Rock,TX,44,F
11574,11162,7013,Round Rock,TX,64,M
11329,11165,865,Austin,TX,51,F
11503,11166,2549,Austin,TX,56,F
11551,11170,5870,Clifton,TX,42,F
11551,11171,5293,Clifton,TX,38,F
11551,11171,5873,Clifton,TX,38,F
11638,11194,4492,Norman,OK,37,F
11690,11208,1793,Pflugerville,TX,49,F
11590,11208,3075,Austin,TX,41,F
11731,11211,6128,Lago Vista,TX,38,F
11524,11213,62,Austin,TX,38,F
11668,11213,7111,Fort Worth,TX,48,F
11589,11226,3183,La Grange,TX,38,F
11629,11231,2967,Austin,TX,38,F
11438,11234,3625,Austin,TX,64,M
11618,11235,2312,Austin,TX,40,M
11441,11236,1582,Austin,TX,27,F
11276,11237,1415,Lexington,TX,58,M
11502,11238,3404,Austin,TX,37,F
11742,11238,2909,Vero Beach,FL,71,M
11553,11239,2641,League City,TX,55,M
11745,11248,3219,Austin,TX,75,F
11668,11251,6884,Austin,TX,20,F
11631,11256,2171,Leander,TX,31,F
11617,11260,5367,Buda,TX,37,F
11789,11266,363,Austin,TX,41,F
11568,11273,6041,Cedar Park,TX,48,F
11798,11274,498,Round Rock,TX,34,F
11649,11278,2832,Bee Cave,TX,41,M
11627,11281,6216,Fair Oaks Ranch,TX,22,F
11713,11282,5823,Austin,TX,36,F
11684,11284,3562,Leander,TX,43,F
11794,11299,1110,Salado,TX,67,M
11825,11300,5180,Round Rock,TX,40,F
11531,11301,6204,Round Rock,TX,41,M
11741,11334,3113,Corinth,TX,52,F
11741,11334,6408,Denton,TX,23,F
11742,11335,3195,Denton,TX,49,F
11742,11344,3093,Round Rock,TX,13,F
11743,11345,4346,Shreveport,LA,25,F
11743,11345,277,Round Rock,TX,41,F
11843,11353,2871,Austin,TX,38,F
11846,11355,3890,Shreveport,LA,31,F
11713,11357,360,Austin,TX,39,F
11720,11364,366,Austin,TX,26,F
11685,11364,523,Lee,MA,66,F
11772,11364,6704,Mcdade,TX,16,F
11870,11379,3615,San Antonio,TX,41,F
11781,11380,2502,Austin,TX,67,F
11810,11394,4065,Cedar Creek,TX,43,F
11747,11395,1742,Austin,TX,40,F
11598,11398,7258,Pflugerville,TX,31,F
11903,11399,635,San Antonio,TX,60,M
11903,11400,637,San Antonio,TX,59,F
11866,11401,151,Austin,TX,35,F
11861,11403,400,Cedar Park,TX,42,M
11916,11407,5137,Plano,TX,40,F
11861,11413,264,Cedar Park,TX,47,M
11955,11431,1011,Austin,TX,40,F
11916,11433,5968,Austin,TX,47,F
11797,11442,5444,Georgetown,TX,32,F
11796,11443,1430,Round Rock,TX,35,F
11570,11447,2916,Bixby,OK,56,F
11963,11465,4974,Austin,TX,33,M
11686,11468,1035,Austin,TX,75,F
12121,11476,2346,Austin,TX,15,F
11686,11478,3459,Austin,TX,68,M
11772,11484,5839,Kingwood,TX,45,M
11779,11485,4390,Austin,TX,29,M
11781,11486,3835,Austin,TX,48,M
11911,11488,2561,Austin,TX,49,F
11911,11488,2569,Lake Barrington,IL,56,F
11854,11489,1112,San Antonio,TX,40,F
11839,11500,1247,Tomball,TX,40,M
11839,11501,1246,Tomball,TX,36,M
11941,11502,3712,Austin,TX,31,F
11914,11503,2377,Cypress,TX,33,F
12220,11503,3783,Pflugerville,TX,41,F
12160,11507,2675,Roundrock,TX,50,M
11713,11513,4175,Austin,TX,72,F
11661,11515,4978,Birmingham,MI,67,M
11820,11517,41,Austin,TX,44,F
11916,11537,4729,Round Rock,TX,55,M
11963,11569,2509,Richmond,TX,32,F
12075,11575,7504,Lakeway,TX,31,F
12075,11576,869,Kyle,TX,48,M
11920,11585,387,Austin,TX,43,M
11924,11587,388,Austin,TX,40,F
11887,11588,1394,Austin,TX,77,F
12097,11597,63,Round Rock,TX,74,M
11913,11604,5841,Taylor,TX,26,F
11913,11604,4482,Round Rock,TX,37,M
11836,11614,4938,Austin,TX,35,F
12091,11619,72,Austin,TX,73,M
12269,11621,2345,Austin,TX,49,F
12095,11622,64,Austin,TX,55,F
11984,11623,1698,Austin,TX,64,M
12035,11623,1652,Austin,TX,35,F
11984,11623,1705,Austin,TX,30,M
12096,11624,74,Austin,TX,66,F
12111,11627,6116,Leander,TX,41,F
12040,11641,2195,Round Rock,TX,57,F
11763,11644,3431,Driftwood,TX,48,F
12008,11658,2146,Dallas,TX,48,F
12008,11659,2145,Frisco,TX,47,F
11970,11664,3620,Round Rock,TX,52,F
12116,11666,4675,Mckinney,TX,69,F
12003,11668,393,Austin,TX,48,F
12053,11672,6429,Austin,TX,42,F
12131,11672,5620,Wimberley,TX,60,M
12054,11673,4431,Austin,TX,37,F
11941,11684,5737,Austin,TX,37,F
11895,11692,4532,Lubbock,TX,50,F
12204,11694,5995,Summit,NJ,42,F
12127,11700,3580,Bedford,TX,56,M
12214,11702,7090,Austin,TX,60,M
11952,11710,1673,Austin,TX,48,F
12055,11719,2350,Austin,TX,33,F
12063,11727,392,Round Rock,TX,43,F
11905,11739,3205,Austin,TX,46,F
12095,11759,443,San Jose,CA,47,M
12096,11760,432,Houston,TX,51,M
12266,11767,5129,San Antonio,TX,36,F
12134,11769,6647,Leander,TX,49,F
12287,11770,4753,Leander,TX,35,F
11880,11771,3633,Liberty Hill,TX,60,F
11879,11772,3821,Austin,TX,43,F
12299,11775,1233,Pflugerville,TX,50,F
12547,11781,3347,Pflugerville,TX,36,M
12297,11784,83,Buda,TX,55,F
12296,11784,84,Buda,TX,59,M
12223,11786,6856,Austin,TX,59,F
12019,11788,6198,Austin,TX,31,M
12194,11789,1349,Kyle,TX,65,F
12104,11789,3925,Austin,TX,63,F
12095,11790,435,Houston,TX,15,F
12195,11800,2872,Austin,TX,61,F
12183,11817,5924,Austin,TX,27,F
12218,11818,3960,Austin,TX,27,F
12311,11830,4754,Texas City,TX,48,F
12238,11839,7672,Austin,TX,57,F
12311,11847,3605,San Antonio,TX,53,M
12404,11850,6640,Austin,TX,36,F
11981,11853,190,Midland,TX,31,M
12313,11854,4783,Portland,OR,58,F
12315,11856,7550,Lake Oswego,OR,52,F
12133,11861,7392,Pflugerville,TX,46,F
12298,11861,3123,Round Rock,TX,47,F
12325,11862,4539,Cedar Park,TX,41,F
12326,11863,1510,Austin,TX,55,F
12010,11866,275,Round Rock,TX,39,F
12010,11867,274,Bastrop,TX,50,F
12219,11870,2164,Mckinney,TX,38,M
12381,11877,5197,Austin,TX,55,F
12344,11879,5790,Las Cruces,NM,54,F
12400,11886,5566,Plano,TX,66,F
12311,11893,6911,Round Rock,TX,38,F
12330,11893,4369,Austin,TX,31,M
12311,11893,6850,Round Rock,TX,58,F
12325,11898,4281,Round Rock,TX,49,F
12325,11898,4282,Round Rock,TX,29,M
12326,11899,4283,Round Rock,TX,30,F
12377,11921,7515,Pflugerville,TX,39,M
12567,11923,2337,San Antonio,TX,59,F
12407,11929,557,Austin,TX,57,F
12426,11930,1335,San Antonio,TX,52,M
12425,11932,1027,San Antonio,TX,41,F
12472,11950,5209,Austin,TX,48,F
12472,11950,2786,Austin,TX,27,F
12285,11952,372,Round Rock,TX,46,F
12444,11956,142,Austin,TX,37,M
12448,11961,6556,Waco,TX,28,F
12695,11976,6909,Pflugerville,TX,54,F
12380,11978,2305,Austin,TX,62,M
12389,11982,6703,Elgin,TX,46,F
12516,11991,6626,Maxwell,TX,45,F
12207,11994,1008,Wimberley,TX,44,M
12294,11995,7735,Cedar Park,TX,11,M
12294,11995,7731,Cedar Park,TX,44,M
12465,12001,7047,Austin,TX,50,F
12393,12001,5318,Georgetown,TX,71,M
12439,12010,900,Pflugerville,TX,46,F
12315,12022,7551,Round Rock,TX,51,M
12315,12022,4690,Georgetown,TX,33,F
12483,12027,1278,Austin,TX,65,F
12373,12028,726,Round Rock,TX,77,F
12441,12029,2375,Austin,TX,64,F
12436,12040,1542,Houston,TX,26,F
12484,12057,3793,Grapevine,TX,55,M
12576,12058,79,Austin,TX,46,F
12639,12064,1361,Austin,TX,47,F
12474,12069,5702,Houston,TX,55,F
12223,12074,7112,Austin,TX,55,F
12471,12078,5322,Austin,TX,36,F
12407,12088,2307,Leander,TX,39,F
12511,12095,5855,Kyle,TX,32,M
12425,12097,3236,San Angelo,TX,45,F
12600,12106,1676,Boerne,TX,40,F
12600,12108,6699,Boerne,TX,42,F
12600,12108,1953,Boerne,TX,40,F
12600,12108,6259,Boerne,TX,44,F
12422,12111,2104,Mason,OH,62,F
12422,12111,2103,West Chester,OH,66,F
12594,12127,413,Helotes,TX,48,F
12669,12134,1046,Austin,TX,62,M
12507,12144,2348,Round Rock,TX,60,M
12363,12164,719,Cypress,TX,30,F
12364,12166,735,Austin,TX,49,F
12597,12167,2078,Austin,TX,31,F
12652,12184,6148,Pflugerville,TX,31,F
12409,12206,5181,Lubbock,TX,50,M
12762,12226,3421,Colorado Springs,CO,45,F
12762,12227,3280,Colorado Springs,CO,52,F
12762,12227,3283,Colorado Springs,CO,57,F
12713,12242,494,Luling,TX,52,M
12713,12243,492,Luling,TX,52,F
12718,12248,1258,Austin,TX,42,F
12533,12266,1076,Lakeway,TX,63,F
12636,12270,5925,Buda,TX,40,F
12751,12282,2413,Round Rock,TX,51,F
13008,12284,2117,Pflugerville,TX,34,F
12589,12292,7663,Austin,TX,22,F
12804,12313,7736,Austin,TX,23,F
12633,12315,1514,San Antonio,TX,38,F
12640,12322,1421,San Antonio,TX,44,F
12619,12333,5546,Austin,TX,39,F
12820,12338,558,Austin,TX,56,M
12857,12340,3163,New Braunfels,TX,65,M
12857,12342,3162,New Braunfels,TX,65,F
12843,12353,5418,Round Rock,TX,41,F
12511,12361,1333,Austin,TX,34,M
13002,12389,2335,San Diego,CA,57,F
13007,12391,2336,Austin,TX,55,M
12843,12399,792,Bryan,TX,38,F
12844,12400,791,Bryan,TX,48,F
12913,12404,5446,San Antonio,TX,60,F
12845,12424,3846,Round Rock,TX,39,M
12749,12426,7236,Austin,TX,18,F
12899,12434,3209,Georgetown,TX,33,M
12899,12435,1798,Round Rock,TX,50,M
12743,12439,306,Cedar Park,TX,69,M
12759,12448,6568,Austin,TX,29,M
13256,12456,4519,Pflugerville,TX,14,M
12920,12458,4808,Round Rock,TX,48,F
12921,12459,4308,Round Rock,TX,50,F
12866,12471,7721,Mesquite,TX,30,F
12526,12483,2013,Round Rock,TX,31,M
12995,12494,1809,Round Rock,TX,52,M
12945,12494,5509,Austin,TX,29,F
12855,12500,3684,Round Rock,TX,47,F
12985,12503,2968,Pflugerville,TX,50,M
12978,12521,7014,Bertram,TX,36,F
12978,12522,7044,Round Rock,TX,26,M
12978,12522,2219,Round Rock,TX,38,F
12949,12536,4202,Round Rock,TX,32,F
13027,12543,1003,Elgin,TX,61,F
13028,12544,2364,Austin,TX,49,F
13051,12558,3149,Austin,TX,50,F
13052,12558,7274,Austin,TX,45,F
12990,12558,3850,Crystal Lake,IL,58,M
13052,12560,4616,Austin,TX,41,F
13054,12562,1248,Austin,TX,42,F
13059,12566,1662,Cedar Park,TX,44,F
12912,12571,2537,Pearland,TX,57,F
13230,12577,2507,Round Rock,TX,45,M
